sample_wall_ns,session,event,event_generation,event_wall_ns,overwritten_samples,capture_audio_timestamp_ns,capture_audio_wall_ns,capture_audio_timestamp_delta_ns,capture_audio_wall_delta_ns,capture_audio_ndi_timestamp_100ns,capture_audio_ndi_timecode_100ns,capture_audio_frames,capture_audio_sample_rate,capture_audio_channels,capture_audio_observations,capture_audio_pacing_anomalies,capture_video_timestamp_ns,capture_video_wall_ns,capture_video_timestamp_delta_ns,capture_video_wall_delta_ns,capture_video_ndi_timestamp_100ns,capture_video_ndi_timecode_100ns,capture_video_width,capture_video_height,capture_video_unused,capture_video_observations,capture_video_pacing_anomalies,output_audio_timestamp_ns,output_audio_wall_ns,output_audio_timestamp_delta_ns,output_audio_wall_delta_ns,output_audio_ndi_timestamp_100ns,output_audio_ndi_timecode_100ns,output_audio_frames,output_audio_sample_rate,output_audio_channels,output_audio_observations,output_audio_pacing_anomalies,output_video_timestamp_ns,output_video_wall_ns,output_video_timestamp_delta_ns,output_video_wall_delta_ns,output_video_ndi_timestamp_100ns,output_video_ndi_timecode_100ns,output_video_width,output_video_height,output_video_unused,output_video_observations,output_video_pacing_anomalies,filtered_audio_timestamp_ns,filtered_audio_wall_ns,filtered_audio_timestamp_delta_ns,filtered_audio_wall_delta_ns,filtered_audio_ndi_timestamp_100ns,filtered_audio_ndi_timecode_100ns,filtered_audio_frames,filtered_audio_unused_a,filtered_audio_unused_b,filtered_audio_observations,filtered_audio_pacing_anomalies,selected_video_timestamp_ns,selected_video_wall_ns,selected_video_timestamp_delta_ns,selected_video_wall_delta_ns,selected_video_ndi_timestamp_100ns,selected_video_ndi_timecode_100ns,selected_video_unused_a,selected_video_unused_b,selected_video_unused_c,selected_video_observations,selected_video_pacing_anomalies,mode,receiver_epoch_ns,next_audio_deadline_ns,next_video_deadline_ns,cumulative_audio_frames,video_ticks,audio_deadline_error_ns,video_deadline_error_ns,audio_catchups,video_catchups,repeated_video_frames,empty_audio_pulls,empty_video_pulls,ndi_total_audio_frames,ndi_total_video_frames,ndi_dropped_audio_frames,ndi_dropped_video_frames,ndi_queued_audio_frames,ndi_queued_video_frames,capture_video_minus_capture_audio_projected_ns,output_video_minus_output_audio_projected_ns,selected_video_minus_output_video_projected_ns,filtered_audio_minus_output_audio_projected_ns,selected_video_minus_filtered_audio_projected_ns
291037951181700,1,,3,0,0,1784446798074854500,291037951170600,21333300,25173300,17844467980557917,17844467980748545,1024,48000,2,53256,9364,1784446798040623600,291037932495300,16666700,16390300,17844467980250668,17844467980406236,3840,2160,0,68166,9944,1784446798074854500,291037951170900,21333300,25173400,0,0,1024,48000,2,53256,9365,1784446798040623600,291037932495700,16666700,16389700,0,0,3840,2160,0,68166,9945,1784446798074854500,291037951175500,0,400,0,0,1024,0,0,213024,169133,1784446797973956800,291037937764900,0,100,0,0,0,0,0,272644,204486,0,0,0,0,0,0,0,0,0,0,0,0,0,53256,68166,0,0,0,0,-15555600,-15555700,-71936000,-4600,-87487100
291038206308700,1,,3,0,0,1784446798330854100,291038206298100,21333300,23799600,17844467983124067,17844467983308541,1024,48000,2,53268,9366,1784446798307290800,291038199265300,16666700,16455100,17844467982916636,17844467983072908,3840,2160,0,68182,9948,1784446798330854100,291038206298300,21333300,23799400,0,0,1024,48000,2,53268,9367,1784446798307290800,291038199266000,16666700,16455500,0,0,3840,2160,0,68182,9949,1784446798330854100,291038206302100,0,300,0,0,1024,0,0,213072,169171,1784446798240624000,291038204432400,0,200,0,0,0,0,0,272708,204534,0,0,0,0,0,0,0,0,0,0,0,0,0,53268,68182,0,0,0,0,-16530500,-16531000,-71833200,-3800,-88360400
291038460231500,1,,3,0,0,1784446798586853700,291038460223900,21333300,21287300,17844467985684237,17844467985868537,1024,48000,2,53280,9367,1784446798557291300,291038449284300,16666700,16300700,17844467985414438,17844467985572913,3840,2160,0,68197,9949,1784446798586853700,291038460224100,21333300,21287100,0,0,1024,48000,2,53280,9368,1784446798557291300,291038449285100,16666700,16301100,0,0,3840,2160,0,68197,9950,1784446798586853700,291038460226500,0,200,0,0,1024,0,0,213120,169208,1784446798490624500,291038454428100,0,0,0,0,0,0,0,272768,204579,0,0,0,0,0,0,0,0,0,0,0,0,0,53280,68197,0,0,0,0,-18622800,-18623400,-71809800,-2400,-90430800
291038716245000,1,,3,0,0,1784446798842853300,291038716234600,21333300,21714100,17844467988240604,17844467988428533,1024,48000,2,53292,9367,1784446798807291800,291038700005000,16666700,17870600,17844467987916540,17844467988072918,3840,2160,0,68212,9953,1784446798842853300,291038716234900,21333300,21714200,0,0,1024,48000,2,53292,9368,1784446798807291800,291038700006000,16666700,17871200,0,0,3840,2160,0,68212,9954,1784446798842853300,291038716239000,0,300,0,0,1024,0,0,213168,169244,1784446798740625000,291038704426400,0,100,0,0,0,0,0,272828,204624,0,0,0,0,0,0,0,0,0,0,0,0,0,53292,68212,0,0,0,0,-19331900,-19332600,-71087200,-4100,-90415700
291038967729800,1,,3,0,0,1784446799077519600,291038950827800,21333300,21821400,17844467990587689,17844467990775196,1024,48000,2,53303,9368,1784446799073959000,291038966870600,16666700,16977100,17844467990583701,17844467990739590,3840,2160,0,68228,9955,1784446799077519600,291038950828000,21333300,21821100,0,0,1024,48000,2,53303,9369,1784446799073959000,291038966871000,16666700,16976800,0,0,3840,2160,0,68228,9956,1784446799077519600,291038950831300,0,100,0,0,1024,0,0,213212,169278,1784446798990625500,291038954428500,0,100,0,0,0,0,0,272888,204669,0,0,0,0,0,0,0,0,0,0,0,0,0,53303,68228,0,0,0,0,-19603400,-19603600,-70891000,-3300,-90491300
291039219219500,1,,3,0,0,1784446799333519200,291039206081400,21333300,20509600,17844467993142730,17844467993335192,1024,48000,2,53315,9368,1784446799323959500,291039218185300,16666700,19173300,17844467993081230,17844467993239595,3840,2160,0,68243,9960,1784446799333519200,291039206081500,21333300,20509600,0,0,1024,48000,2,53315,9369,1784446799323959500,291039218186100,16666700,19173200,0,0,3840,2160,0,68243,9961,1784446799333519200,291039206085800,0,400,0,0,1024,0,0,213260,169314,1784446799240626000,291039204430300,0,100,0,0,0,0,0,272948,204714,0,0,0,0,0,0,0,0,0,0,0,0,0,53315,68243,0,0,0,0,-21663600,-21664300,-69577700,-4300,-91237700
291039483390000,1,,3,0,0,1784446799589518800,291039462427000,21333300,20836700,17844467995706864,17844467995895188,1024,48000,2,53327,9368,1784446799590626700,291039482439900,16666700,15938100,17844467995748209,17844467995906267,3840,2160,0,68259,9964,1784446799589518800,291039462427200,21333300,20836800,0,0,1024,48000,2,53327,9369,1784446799590626700,291039482440600,16666700,15938100,0,0,3840,2160,0,68259,9965,1784446799589518800,291039462429200,0,200,0,0,1024,0,0,213308,169350,1784446799507293200,291039471113500,0,100,0,0,0,0,0,273012,204762,0,0,0,0,0,0,0,0,0,0,0,0,0,53328,68259,0,0,1,0,-18905000,-18905500,-72006400,-2000,-90909900
291039748340500,1,,3,0,0,1784446799866851700,291039748332400,21333300,30111300,17844467998477452,17844467998668517,1024,48000,2,53340,9369,1784446799840627200,291039732314700,16666700,16207100,17844467998247464,17844467998406272,3840,2160,0,68274,9966,1784446799866851700,291039748332600,21333300,30111100,0,0,1024,48000,2,53340,9370,1784446799840627200,291039732315500,16666700,16207300,0,0,3840,2160,0,68274,9967,1784446799866851700,291039748335900,0,200,0,0,1024,0,0,213360,169390,1784446799773960400,291039737762700,0,100,0,0,0,0,0,273076,204810,0,0,0,0,0,0,0,0,0,0,0,0,0,53340,68274,0,0,0,0,-10206800,-10207400,-72114000,-3300,-82318100
291040000378400,1,,3,0,0,1784446800122851300,291039995331800,21333300,21334300,17844468001036048,17844468001228513,1024,48000,2,53352,9370,1784446800107294400,291039999356600,16666700,16740900,17844468000917187,17844468001072944,3840,2160,0,68290,9968,1784446800122851300,291039995332000,21333300,21334000,0,0,1024,48000,2,53352,9371,1784446800107294400,291039999357200,16666700,16741100,0,0,3840,2160,0,68290,9969,1784446800122851300,291039995334100,0,200,0,0,1024,0,0,213408,169427,1784446800023960900,291039987761400,0,200,0,0,0,0,0,273136,204855,0,0,0,0,0,0,0,0,0,0,0,0,0,53352,68290,0,0,0,0,-19581700,-19582100,-71737700,-2100,-91317700
291040251774500,1,,3,0,0,1784446800378850900,291040251762100,21333300,21411700,17844468003599978,17844468003788509,1024,48000,2,53364,9374,1784446800357294900,291040248882800,16666700,16571200,17844468003413808,17844468003572949,3840,2160,0,68305,9973,1784446800378850900,291040251762500,21333300,21411600,0,0,1024,48000,2,53364,9375,1784446800357294900,291040248883300,16666700,16571400,0,0,3840,2160,0,68305,9974,1784446800378850900,291040251767200,0,500,0,0,1024,0,0,213456,169467,1784446800273961400,291040237760700,0,100,0,0,0,0,0,273196,204900,0,0,0,0,0,0,0,0,0,0,0,0,0,53364,68305,0,0,0,0,-18676700,-18676800,-72210900,-4700,-90883000
291040507218200,1,,3,0,0,1784446800634850500,291040507211500,21333300,20807000,17844468006155015,17844468006348505,1024,48000,2,53376,9376,1784446800607295400,291040498761200,16666700,16436400,17844468005914661,17844468006072954,3840,2160,0,68320,9980,1784446800634850500,291040507211800,21333300,20806700,0,0,1024,48000,2,53376,9377,1784446800607295400,291040498762600,16666700,16437200,0,0,3840,2160,0,68320,9981,1784446800634850500,291040507213900,0,200,0,0,1024,0,0,213504,169505,1784446800540628600,291040504432600,0,200,0,0,0,0,0,273260,204948,0,0,0,0,0,0,0,0,0,0,0,0,0,53376,68320,0,0,0,0,-19104800,-19105900,-72336800,-2100,-91440600
291040763826200,1,,3,0,0,1784446800890850100,291040763817500,21333300,20981300,17844468008720913,17844468008908501,1024,48000,2,53388,9378,1784446800857295900,291040748942300,16666700,16366000,17844468008415411,17844468008572959,3840,2160,0,68335,9984,1784446800890850100,291040763817700,21333300,20981400,0,0,1024,48000,2,53388,9379,1784446800857295900,291040748942700,16666700,16365800,0,0,3840,2160,0,68335,9985,1784446800890850100,291040763820600,0,200,0,0,1024,0,0,213552,169543,1784446800790629100,291040754429900,0,200,0,0,0,0,0,273320,204993,0,0,0,0,0,0,0,0,0,0,0,0,0,53388,68335,0,0,0,0,-18679000,-18679200,-72154000,-2900,-90830300
291041018022000,1,,3,0,0,1784446801125516400,291040999227100,21333300,22685900,17844468011075727,17844468011255164,1024,48000,2,53399,9378,1784446801123963100,291041015942400,16666700,16349300,17844468011084088,17844468011239631,3840,2160,0,68351,9986,1784446801125516400,291040999228100,21333300,22686800,0,0,1024,48000,2,53399,9379,1784446801123963100,291041015943100,16666700,16349600,0,0,3840,2160,0,68351,9987,1784446801125516400,291040999232800,0,100,0,0,1024,0,0,213596,169576,1784446801040629600,291041004433100,0,100,0,0,0,0,0,273380,205038,0,0,0,0,0,0,0,0,0,0,0,0,0,53399,68351,0,0,0,0,-18268600,-18268300,-71823500,-4700,-90087100
291041275823300,1,,3,0,0,1784446801402849300,291041275816700,21333300,21002300,17844468013841158,17844468014028493,1024,48000,2,53412,9378,1784446801373963600,291041265430000,16666700,13136100,17844468013580693,17844468013739636,3840,2160,0,68366,9988,1784446801402849300,291041275816900,21333300,21002300,0,0,1024,48000,2,53412,9379,1784446801373963600,291041265430500,16666700,13135500,0,0,3840,2160,0,68366,9989,1784446801402849300,291041275819600,0,200,0,0,1024,0,0,213648,169615,1784446801307296800,291041271095400,0,100,0,0,0,0,0,273444,205086,0,0,0,0,0,0,0,0,0,0,0,0,0,53412,68366,0,0,0,0,-18499000,-18499300,-72331700,-2700,-90828300
291041531362300,1,,3,0,0,1784446801658848900,291041531353400,21333300,19472300,17844468016398618,17844468016588489,1024,48000,2,53424,9378,1784446801623964100,291041515929800,16666700,17464100,17844468016080058,17844468016239641,3840,2160,0,68381,9988,1784446801658848900,291041531353500,21333300,19472300,0,0,1024,48000,2,53424,9379,1784446801623964100,291041515930400,16666700,17464200,0,0,3840,2160,0,68381,9989,1784446801658848900,291041531355900,0,100,0,0,1024,0,0,213696,169651,1784446801557297300,291041521093400,0,200,0,0,0,0,0,273504,205131,0,0,0,0,0,0,0,0,0,0,0,0,0,53424,68381,0,0,0,0,-19461200,-19461700,-71829800,-2400,-91289100
291041782903700,1,,3,0,0,1784446801893515200,291041766323700,21333300,21904500,17844468018747981,17844468018935152,1024,48000,2,53435,9378,1784446801890631300,291041781685700,16666700,15200500,17844468018748961,17844468018906313,3840,2160,0,68397,9990,1784446801893515200,291041766324000,21333300,21904500,0,0,1024,48000,2,53435,9379,1784446801890631300,291041781686400,16666700,15200700,0,0,3840,2160,0,68397,9991,1784446801893515200,291041766327100,0,100,0,0,1024,0,0,213740,169684,1784446801807297800,291041771092400,0,0,0,0,0,0,0,273564,205176,0,0,0,0,0,0,0,0,0,0,0,0,0,53435,68397,0,0,0,0,-18245900,-18246300,-72739500,-3100,-90982700
291042034001500,1,,3,0,0,1784446802149514800,291042022219500,21333300,20231900,17844468021305226,17844468021495148,1024,48000,2,53447,9378,1784446802140631800,291042032383300,16666700,16145200,17844468021247333,17844468021406318,3840,2160,0,68412,9992,1784446802149514800,291042022219700,21333300,20231900,0,0,1024,48000,2,53447,9379,1784446802140631800,291042032383600,16666700,16144900,0,0,3840,2160,0,68412,9993,1784446802149514800,291042022222000,0,200,0,0,1024,0,0,213788,169720,1784446802057298300,291042021093700,0,100,0,0,0,0,0,273624,205221,0,0,0,0,0,0,0,0,0,0,0,0,0,53447,68412,0,0,0,0,-19046800,-19046900,-72043600,-2300,-91088200
291042286769700,1,,3,0,0,1784446802405514400,291042278304700,21333300,21605100,17844468023869904,17844468024055144,1024,48000,2,53459,9381,1784446802390632300,291042285512600,16666700,19465500,17844468023749211,17844468023906323,3840,2160,0,68427,9997,1784446802405514400,291042278305100,21333300,21605200,0,0,1024,48000,2,53459,9382,1784446802390632300,291042285514000,16666700,19466400,0,0,3840,2160,0,68427,9998,1784446802405514400,291042278307300,0,100,0,0,1024,0,0,213836,169759,1784446802307298800,291042271094700,0,100,0,0,0,0,0,273684,205266,0,0,0,0,0,0,0,0,0,0,0,0,0,53459,68427,0,0,0,0,-22090000,-22091000,-68914200,-2200,-91003000
291042550585200,1,,3,0,0,1784446802661514000,291042534632300,21333300,22082000,17844468026429426,17844468026615140,1024,48000,2,53471,9381,1784446802657299500,291042549620700,16666700,16842500,17844468026416555,17844468026572995,3840,2160,0,68443,9998,1784446802661514000,291042534632500,21333300,22081800,0,0,1024,48000,2,53471,9382,1784446802657299500,291042549621100,16666700,16842100,0,0,3840,2160,0,68443,9999,1784446802661514000,291042534635300,0,200,0,0,1024,0,0,213884,169795,1784446802573966000,291042537774100,0,200,0,0,0,0,0,273748,205314,0,0,0,0,0,0,0,0,0,0,0,0,0,53471,68443,0,0,0,0,-19202900,-19203100,-71486500,-2800,-90686800
291042811519000,1,,3,0,0,1784446802938846900,291042811512300,21333300,21433400,17844468029198535,17844468029388469,1024,48000,2,53484,9383,1784446802907300000,291042799266100,16666700,16197900,17844468028914272,17844468029073000,3840,2160,0,68458,10000,1784446802938846900,291042811512500,21333300,21433500,0,0,1024,48000,2,53484,9384,1784446802907300000,291042799266500,16666700,16196900,0,0,3840,2160,0,68458,10001,1784446802938846900,291042811514800,0,200,0,0,1024,0,0,213936,169836,1784446802840633200,291042804427100,0,0,0,0,0,0,0,273812,205362,0,0,0,0,0,0,0,0,0,0,0,0,0,53484,68458,0,0,0,0,-19300700,-19300900,-71827400,-2300,-91126000
291043067558300,1,,3,0,0,1784446803173513200,291043046537900,21333300,21644100,17844468031548134,17844468031735132,1024,48000,2,53495,9383,1784446803173967200,291043066174400,16666700,17600400,17844468031580993,17844468031739672,3840,2160,0,68474,10000,1784446803173513200,291043046538200,21333300,21644300,0,0,1024,48000,2,53495,9384,1784446803173967200,291043066175100,16666700,17600800,0,0,3840,2160,0,68474,10001,1784446803173513200,291043046540400,0,100,0,0,1024,0,0,213980,169869,1784446803090633700,291043054429200,0,100,0,0,0,0,0,273872,205407,0,0,0,0,0,0,0,0,0,0,0,0,0,53495,68474,0,0,0,0,-19182500,-19182900,-71587600,-2200,-90768300
291043317626900,1,,3,0,0,1784446803429512800,291043302483600,21333300,17958000,17844468034108402,17844468034295128,1024,48000,2,53507,9387,1784446803423967700,291043315963600,16666700,17302100,17844468034082235,17844468034239677,3840,2160,0,68489,10006,1784446803429512800,291043302483800,21333300,17958000,0,0,1024,48000,2,53507,9388,1784446803423967700,291043315965300,16666700,17303200,0,0,3840,2160,0,68489,10007,1784446803429512800,291043302486000,0,100,0,0,1024,0,0,214028,169909,1784446803340634200,291043304424600,0,100,0,0,0,0,0,273932,205452,0,0,0,0,0,0,0,0,0,0,0,0,0,53507,68489,0,0,0,0,-19025100,-19026600,-71792800,-2200,-90817200
291043567778900,1,,3,0,0,1784446803685512400,291043557881800,21333300,19582300,17844468036662442,17844468036855124,1024,48000,2,53519,9390,1784446803673968200,291043566235200,16666700,17670100,17844468036581027,17844468036739682,3840,2160,0,68504,10008,1784446803685512400,291043557881900,21333300,19582000,0,0,1024,48000,2,53519,9391,1784446803673968200,291043566236800,16666700,17671100,0,0,3840,2160,0,68504,10009,1784446803685512400,291043557883700,0,200,0,0,1024,0,0,214076,169948,1784446803590634700,291043554426000,0,100,0,0,0,0,0,273992,205497,0,0,0,0,0,0,0,0,0,0,0,0,0,53519,68504,0,0,0,0,-19897600,-19899100,-71522700,-1800,-91420000
291043820019700,1,,3,0,0,1784446803941512000,291043817340400,21333300,24650100,17844468039229451,17844468039415120,1024,48000,2,53531,9391,1784446803923968700,291043819005800,16666700,19191500,17844468039084574,17844468039239687,3840,2160,0,68519,10013,1784446803941512000,291043817340900,21333300,24650300,0,0,1024,48000,2,53531,9392,1784446803923968700,291043819006500,16666700,19191900,0,0,3840,2160,0,68519,10014,1784446803941512000,291043817344500,0,400,0,0,1024,0,0,214124,169985,1784446803840635200,291043804427700,0,100,0,0,0,0,0,274052,205542,0,0,0,0,0,0,0,0,0,0,0,0,0,53531,68519,0,0,0,0,-19208700,-19208900,-68754700,-3600,-87960000
291044090581200,1,,3,0,0,1784446804197511600,291044070006800,21333300,19874400,17844468041783976,17844468041975116,1024,48000,2,53543,9392,1784446804190635900,291044088721900,16666700,23174800,17844468041746786,17844468041906359,3840,2160,0,68535,10015,1784446804197511600,291044070007200,21333300,19874600,0,0,1024,48000,2,53543,9393,1784446804190635900,291044088722900,16666700,23174400,0,0,3840,2160,0,68535,10016,1784446804197511600,291044070011400,0,100,0,0,1024,0,0,214172,170022,1784446804123969100,291044087762900,0,100,0,0,0,0,0,274120,205593,0,0,0,0,0,0,0,0,0,0,0,0,0,53543,68535,0,0,0,0,-25590800,-25591400,-65706800,-4200,-91294000
291044347322000,1,,3,0,0,1784446804474844500,291044347313300,21333300,21520000,17844468044556714,17844468044748445,1024,48000,2,53556,9392,1784446804440636400,291044333038700,16666700,17111400,17844468044249484,17844468044406364,3840,2160,0,68550,10018,1784446804474844500,291044347313500,21333300,21520100,0,0,1024,48000,2,53556,9393,1784446804440636400,291044333039200,16666700,17110900,0,0,3840,2160,0,68550,10019,1784446804474844500,291044347316400,0,100,0,0,1024,0,0,214224,170061,1784446804373969600,291044337759500,0,100,0,0,0,0,0,274180,205638,0,0,0,0,0,0,0,0,0,0,0,0,0,53556,68550,0,0,0,0,-19933500,-19933800,-71387100,-2900,-91318000
291044600884900,1,,3,0,0,1784446804709510800,291044582978500,21333300,22460500,17844468046907270,17844468047095108,1024,48000,2,53567,9394,1784446804707303600,291044599836900,16666700,17929300,17844468046914895,17844468047073036,3840,2160,0,68566,10020,1784446804709510800,291044582978600,21333300,22460500,0,0,1024,48000,2,53567,9395,1784446804707303600,291044599838200,16666700,17930300,0,0,3840,2160,0,68566,10021,1784446804709510800,291044582980400,0,0,0,0,1024,0,0,214268,170096,1784446804623970100,291044587758900,0,100,0,0,0,0,0,274240,205683,0,0,0,0,0,0,0,0,0,0,0,0,0,53567,68566,0,0,0,0,-19065600,-19066800,-71254200,-1800,-90319200
291044860053200,1,,3,0,0,1784446804986843700,291044860045500,21333300,21586500,17844468049684346,17844468049868437,1024,48000,2,53580,9394,1784446804957304100,291044848723700,16666700,16346600,17844468049414750,17844468049573041,3840,2160,0,68581,10020,1784446804986843700,291044860045700,21333300,21586500,0,0,1024,48000,2,53580,9395,1784446804957304100,291044848724400,16666700,16346800,0,0,3840,2160,0,68581,10021,1784446804986843700,291044860048300,0,100,0,0,1024,0,0,214320,170135,1784446804890637300,291044854428800,0,500,0,0,0,0,0,274304,205731,0,0,0,0,0,0,0,0,0,0,0,0,0,53580,68581,0,0,0,0,-18217800,-18218300,-72371200,-2600,-90586900
291045115546700,1,,3,0,0,1784446805242843300,291045115538400,21333300,21136100,17844468052242403,17844468052428433,1024,48000,2,53592,9398,1784446805207304600,291045098890900,16666700,11014400,17844468051914156,17844468052073046,3840,2160,0,68596,10024,1784446805242843300,291045115538500,21333300,21135900,0,0,1024,48000,2,53592,9399,1784446805207304600,291045098892000,16666700,11015100,0,0,3840,2160,0,68596,10025,1784446805242843300,291045115541200,0,400,0,0,1024,0,0,214368,170175,1784446805140637800,291045104427900,0,100,0,0,0,0,0,274364,205776,0,0,0,0,0,0,0,0,0,0,0,0,0,53592,68596,0,0,0,0,-18891200,-18892200,-72202700,-2700,-91092200
291045369406600,1,,3,0,0,1784446805477509600,291045350872200,21333300,22406600,17844468054583967,17844468054775096,1024,48000,2,53603,9398,1784446805473971800,291045368204800,16666700,15933100,17844468054580391,17844468054739718,3840,2160,0,68612,10025,1784446805477509600,291045350873500,21333300,22407800,0,0,1024,48000,2,53603,9399,1784446805473971800,291045368205800,16666700,15933500,0,0,3840,2160,0,68612,10026,1784446805477509600,291045350877300,0,400,0,0,1024,0,0,214412,170208,1784446805390638300,291045354429900,0,100,0,0,0,0,0,274424,205821,0,0,0,0,0,0,0,0,0,0,0,0,0,53603,68612,0,0,0,0,-20870400,-20870100,-69557600,-3800,-90423900
291045627347600,1,,3,0,0,1784446805754842500,291045627337300,21333300,20828900,17844468057356920,17844468057548425,1024,48000,2,53616,9400,1784446805723972300,291045617562100,16666700,18609200,17844468057080362,17844468057239723,3840,2160,0,68627,10028,1784446805754842500,291045627337900,21333300,20829200,0,0,1024,48000,2,53616,9401,1784446805723972300,291045617562600,16666700,18608500,0,0,3840,2160,0,68627,10029,1784446805754842500,291045627341500,0,200,0,0,1024,0,0,214464,170249,1784446805657305500,291045621094600,0,200,0,0,0,0,0,274488,205869,0,0,0,0,0,0,0,0,0,0,0,0,0,53616,68627,0,0,0,0,-21095000,-21094900,-70198800,-3600,-91290100
291045886843300,1,,3,0,0,1784446806010842100,291045886825700,21333300,24835500,17844468059919763,17844468060108421,1024,48000,2,53628,9401,1784446805973972800,291045866262600,16666700,17965400,17844468059581929,17844468059739728,3840,2160,0,68642,10028,1784446806010842100,291045886826100,21333300,24835500,0,0,1024,48000,2,53628,9402,1784446805973972800,291045866263000,16666700,17965200,0,0,3840,2160,0,68642,10029,1784446806010842100,291045886830600,0,200,0,0,1024,0,0,214512,170286,1784446805907306000,291045871093500,0,100,0,0,0,0,0,274548,205914,0,0,0,0,0,0,0,0,0,0,0,0,0,53628,68642,0,0,0,0,-16306200,-16306200,-71497300,-4500,-87799000
